,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Aigle,2023-01-04 11:57:30,2023-01-04 21:42:00,Bordeaux Saint-Jean,44.825873,-0.556697,35070,3,Aigle,46.31685,6.96367,9241,44311,Bordeaux,Aigle
Aachen,2023-01-04 12:58:00,2023-01-04 20:35:00,Bordeaux Saint-Jean,44.825873,-0.556697,27420,2,Aix la Chapelle,50.7675,6.0912,12871,40291,Bordeaux,Aix la Chapelle
Allaman,2023-01-04 11:57:30,2023-01-04 20:18:00,Bordeaux Saint-Jean,44.825873,-0.556697,30030,3,Allaman,46.47575,6.3997,9241,39271,Bordeaux,Allaman
Amsterdam,2023-01-04 12:58:00,2023-01-04 20:44:00,Bordeaux Saint-Jean,44.825873,-0.556697,27960,2,Amsterdam Centraal,52.37908,4.900632,12871,40831,Bordeaux,Amsterdam Centraal
Antwerpen,2023-01-04 12:58:00,2023-01-04 19:27:00,Bordeaux Saint-Jean,44.825873,-0.556697,23340,2,Antwerpen Centraal,51.216,4.421,12871,36211,Bordeaux,Antwerpen Centraal
Appenweier,2023-01-04 12:58:00,2023-01-04 20:45:00,Bordeaux Saint-Jean,44.825873,-0.556697,28020,2,Appenweier,48.5419,7.9735,12871,40891,Bordeaux,Appenweier
Basel,2023-01-04 12:58:00,2023-01-04 20:45:00,Bordeaux Saint-Jean,44.825873,-0.556697,28020,3,Bâle Saint-Jean,47.57031,7.572745,12871,40891,Bordeaux,Bâle Saint-Jean
Barcelona,2023-01-04 10:27:00,2023-01-04 16:34:00,Bordeaux Saint-Jean,44.825873,-0.556697,22020,1,Barcelone-Sants,41.378961,2.139834,3811,25831,Bordeaux,Barcelone-Sants
Haute-Sorne,2023-01-04 12:58:00,2023-01-04 20:55:00,Bordeaux Saint-Jean,44.825873,-0.556697,28620,3,Glovelier,47.3352,7.20931,12871,41491,Bordeaux,Glovelier
Berg (Pfalz),2023-01-04 12:58:00,2023-01-04 21:36:00,Bordeaux Saint-Jean,44.825873,-0.556697,31080,3,Berg (Pfalz),48.9807,8.2128,12871,43951,Bordeaux,Berg (Pfalz)
Bettembourg,2023-01-04 12:58:00,2023-01-05 00:22:00,Bordeaux Saint-Jean,44.825873,-0.556697,41040,3,Bettembourg,49.516111,6.101111,12871,53911,Bordeaux,Bettembourg
Bex,2023-01-04 11:57:30,2023-01-04 21:48:00,Bordeaux Saint-Jean,44.825873,-0.556697,35430,3,Bex,46.25146,7.00067,9241,44671,Bordeaux,Bex
Biel/Bienne,2023-01-04 12:58:00,2023-01-04 21:41:00,Bordeaux Saint-Jean,44.825873,-0.556697,31380,3,Biel/Bienne,47.13289,7.24292,12871,44251,Bordeaux,Biel/Bienne
Boncourt,2023-01-04 12:58:00,2023-01-04 20:23:00,Bordeaux Saint-Jean,44.825873,-0.556697,26700,3,Boncourt,47.49263,7.01656,12871,39571,Bordeaux,Boncourt
Saint-Gilles - Sint-Gillis,2023-01-04 12:58:00,2023-01-04 18:47:00,Bordeaux Saint-Jean,44.825873,-0.556697,20940,2,Bruxelles Midi,50.836,4.336,12871,33811,Bordeaux,Bruxelles Midi
Basse-Allaine,2023-01-04 12:58:00,2023-01-04 20:25:00,Bordeaux Saint-Jean,44.825873,-0.556697,26820,3,Buix,47.47933,7.02998,12871,39691,Bordeaux,Buix
Pregny-Chambésy,2023-01-04 11:57:30,2023-01-04 19:50:00,Bordeaux Saint-Jean,44.825873,-0.556697,28350,3,Chambésy,46.242378,6.147342,9241,37591,Bordeaux,Chambésy
Charleroi,2023-01-04 12:58:00,2023-01-04 20:48:00,Bordeaux Saint-Jean,44.825873,-0.556697,28200,3,Charleroi-Central,50.404393,4.438504,12871,41071,Bordeaux,Charleroi Sud
Chêne-Bourg,2023-01-04 11:57:30,2023-01-04 20:04:00,Bordeaux Saint-Jean,44.825873,-0.556697,29190,3,Chêne-Bourg,46.196607,6.197253,9241,38431,Bordeaux,Chêne-Bourg
Köln,2023-01-04 12:58:00,2023-01-04 22:18:00,Bordeaux Saint-Jean,44.825873,-0.556697,33600,2,Cologne,50.9428,6.9591,12871,46471,Bordeaux,Cologne
Coppet,2023-01-04 11:57:30,2023-01-04 19:59:00,Bordeaux Saint-Jean,44.825873,-0.556697,28890,3,Coppet,46.317378,6.187829,9241,38131,Bordeaux,Coppet
Courchavon,2023-01-04 12:58:00,2023-01-04 20:33:00,Bordeaux Saint-Jean,44.825873,-0.556697,27300,3,Courchavon,47.43977,7.05765,12871,40171,Bordeaux,Courchavon
Courgenay,2023-01-04 12:58:00,2023-01-04 20:44:00,Bordeaux Saint-Jean,44.825873,-0.556697,27960,3,Courgenay,47.40522,7.12421,12871,40831,Bordeaux,Courgenay
Courtételle,2023-01-04 12:58:00,2023-01-04 21:05:00,Bordeaux Saint-Jean,44.825873,-0.556697,29220,3,Courtételle,47.34282,7.31794,12871,42091,Bordeaux,Courtételle
Kortrijk,2023-01-04 12:58:00,2023-01-04 18:45:00,Bordeaux Saint-Jean,44.825873,-0.556697,20820,3,Courtrai,50.824,3.26,12871,33691,Bordeaux,Courtrai
Genthod,2023-01-04 11:57:30,2023-01-04 19:55:00,Bordeaux Saint-Jean,44.825873,-0.556697,28650,3,Genthod-Bellevue,46.256728,6.153962,9241,37891,Bordeaux,Genthod-Bellevue
Delémont,2023-01-04 12:58:00,2023-01-04 21:09:00,Bordeaux Saint-Jean,44.825873,-0.556697,29460,3,Delemont,47.362,7.35007,12871,42331,Bordeaux,Delemont
Vilafant,2023-01-04 10:27:00,2023-01-04 15:27:00,Bordeaux Saint-Jean,44.825873,-0.556697,18000,1,FIGUERES-VILAFANT,42.264581,2.943028,3811,21811,Bordeaux,FIGUERES-VILAFANT
Frankfurt am Main,2023-01-04 12:58:00,2023-01-04 22:59:00,Bordeaux Saint-Jean,44.825873,-0.556697,36060,3,Francfort sur le Main,50.1073,8.6624,12871,48931,Bordeaux,Francfort sur le Main
Tournai,2023-01-04 12:58:00,2023-01-04 18:31:00,Bordeaux Saint-Jean,44.825873,-0.556697,19980,3,FROYENNES,50.629,3.355,12871,32851,Bordeaux,FROYENNES
Genève,2023-01-04 11:57:30,2023-01-04 19:34:00,Bordeaux Saint-Jean,44.825873,-0.556697,27390,2,Genève,46.21022,6.14244,9241,36631,Bordeaux,Genève
Girona,2023-01-04 10:27:00,2023-01-04 15:46:00,Bordeaux Saint-Jean,44.825873,-0.556697,19140,1,GIRONA,41.979371,2.816957,3811,22951,Bordeaux,GIRONA
Gland,2023-01-04 11:57:30,2023-01-04 20:09:00,Bordeaux Saint-Jean,44.825873,-0.556697,29490,3,Gland,46.419995,6.269138,9241,38731,Bordeaux,Gland
Grenchen,2023-01-04 12:58:00,2023-01-04 21:29:00,Bordeaux Saint-Jean,44.825873,-0.556697,30660,3,Grenchen Nord,47.1918,7.38947,12871,43531,Bordeaux,Grenchen Nord
Hagenbach,2023-01-04 12:58:00,2023-01-04 21:49:00,Bordeaux Saint-Jean,44.825873,-0.556697,31860,3,Hagenbach,49.016,8.253,12871,44731,Bordeaux,Hagenbach
Kaiserslautern,2023-01-04 12:58:00,2023-01-04 21:35:00,Bordeaux Saint-Jean,44.825873,-0.556697,31020,3,Kaiserslautern Hbf,49.4359,7.7688,12871,43891,Bordeaux,Kaiserslautern Hbf
