,h_depart,h_arrive,station_orig,station_orig_lat,station_orig_lon,duration,nb_transfers,station_dest,station_dest_lat,station_dest_lon,waiting_time,total_time,depart,arrival
Nîmes,2022-12-13 12:00:00,2022-12-13 19:47:00,Limoges Bénédictins,45.836207,1.267419,28020,2,Nîmes Centre,43.832313,4.365872,1004,29024,Limoges,Nîmes
Avignon,2022-12-13 12:00:00,2022-12-13 20:28:00,Limoges Bénédictins,45.836207,1.267419,30480,2,Avignon Centre,43.941923,4.805269,1004,31484,Limoges,Avignon
Toulon,2022-12-13 12:00:00,2022-12-13 22:11:00,Limoges Bénédictins,45.836207,1.267419,36660,2,Toulon,43.128353,5.929404,1004,37664,Limoges,Toulon
Bourg-en-Bresse,2022-12-13 14:56:00,2022-12-13 22:09:00,Limoges Bénédictins,45.836207,1.267419,25980,3,Bourg-en-Bresse,46.200111,5.215011,11564,37544,Limoges,Bourg-en-Bresse
Chalon-sur-Saône,2022-12-13 13:22:00,2022-12-13 21:21:00,Limoges Bénédictins,45.836207,1.267419,28740,5,Chalon-sur-Saône,46.781622,4.843479,5924,34664,Limoges,Chalon-sur-Saône
Besançon,2022-12-13 14:56:00,2022-12-13 22:56:00,Limoges Bénédictins,45.836207,1.267419,28800,4,Besançon Viotte,47.247049,6.021943,11564,40364,Limoges,Besançon
Dijon,2022-12-13 14:56:00,2022-12-13 21:58:00,Limoges Bénédictins,45.836207,1.267419,25320,3,Dijon,47.323411,5.027256,11564,36884,Limoges,Dijon
Paris,2022-12-13 14:56:00,2022-12-13 18:16:00,Limoges Bénédictins,45.836207,1.267419,12000,0,Paris Austerlitz,48.842285,2.364891,11564,23564,Limoges,Paris
Tarbes,2022-12-13 12:00:00,2022-12-13 17:46:00,Limoges Bénédictins,45.836207,1.267419,20760,2,Tarbes,43.239863,0.069442,1004,21764,Limoges,Tarbes
Cahors,2022-12-13 12:00:00,2022-12-13 14:16:00,Limoges Bénédictins,45.836207,1.267419,8160,0,Cahors,44.449275,1.433325,1004,9164,Limoges,Cahors
Muret,2022-12-13 12:00:00,2022-12-13 15:46:00,Limoges Bénédictins,45.836207,1.267419,13560,1,Muret,43.464824,1.324449,1004,14564,Limoges,Muret
Angoulême,2022-12-13 12:52:00,2022-12-13 16:34:00,Limoges Bénédictins,45.836207,1.267419,13320,1,Angoulême,45.653572,0.164608,4124,17444,Limoges,Angoulême
Angers,2022-12-13 13:22:00,2022-12-13 17:52:00,Limoges Bénédictins,45.836207,1.267419,16200,1,Angers Saint-Laud,47.464649,-0.55677,5924,22124,Limoges,Angers
Saint-Nazaire,2022-12-13 13:22:00,2022-12-13 19:45:00,Limoges Bénédictins,45.836207,1.267419,22980,2,Saint-Nazaire,47.286489,-2.211079,5924,28904,Limoges,Saint-Nazaire
Quimper,2022-12-13 12:56:00,2022-12-13 21:28:00,Limoges Bénédictins,45.836207,1.267419,30720,2,Quimper,47.994455,-4.092103,4364,35084,Limoges,Quimper
Brest,2022-12-13 12:56:00,2022-12-13 21:29:30,Limoges Bénédictins,45.836207,1.267419,30810,2,Brest,48.38762,-4.480306,4364,35174,Limoges,Brest
Lisieux,2022-12-13 12:52:00,2022-12-13 19:33:00,Limoges Bénédictins,45.836207,1.267419,24060,3,Lisieux,49.138299,0.231143,4124,28184,Limoges,Lisieux
Cambrai,2022-12-13 12:52:00,2022-12-13 21:22:00,Limoges Bénédictins,45.836207,1.267419,30600,6,Cambrai,50.176582,3.241197,4124,34724,Limoges,Cambrai
Arras,2022-12-13 14:56:00,2022-12-13 21:14:00,Limoges Bénédictins,45.836207,1.267419,22680,3,Arras,50.286971,2.781314,11564,34244,Limoges,Arras
Aix-en-Provence,2022-12-13 12:00:00,2022-12-13 21:33:00,Limoges Bénédictins,45.836207,1.267419,34380,4,Aix-en-Provence TGV,43.455237,5.317534,1004,35384,Limoges,Aix-en-Provence
Lille,2022-12-13 14:56:00,2022-12-13 20:48:00,Limoges Bénédictins,45.836207,1.267419,21120,3,Lille Flandres,50.636577,3.06987,11564,32684,Limoges,Lille
Compiègne,2022-12-13 14:56:00,2022-12-13 20:25:00,Limoges Bénédictins,45.836207,1.267419,19740,3,Compiègne,49.421977,2.823693,11564,31304,Limoges,Compiègne
Chaumont,2022-12-13 20:00:00,2022-12-14 08:07:00,Limoges Bénédictins,45.836207,1.267419,43620,4,Chaumont,48.10976,5.1346,29804,73424,Limoges,Chaumont
Gap,2022-12-13 17:00:30,2022-12-14 06:53:00,Limoges Bénédictins,45.836207,1.267419,49950,1,Gap,44.563714,6.085669,19034,68984,Limoges,Gap
Marseille,2022-12-13 12:00:00,2022-12-13 21:11:00,Limoges Bénédictins,45.836207,1.267419,33060,1,Marseille Saint-Charles,43.302666,5.380407,1004,34064,Limoges,Marseille
Grenoble,2022-12-13 14:56:00,2022-12-13 23:40:30,Limoges Bénédictins,45.836207,1.267419,31470,3,Grenoble,45.191491,5.714548,11564,43034,Limoges,Grenoble
Clermont-Ferrand,2022-12-13 18:27:00,2022-12-13 22:25:00,Limoges Bénédictins,45.836207,1.267419,14280,1,Clermont-Ferrand,45.778945,3.100543,24224,38504,Limoges,Clermont-Ferrand
Roanne,2022-12-13 14:56:00,2022-12-13 20:13:30,Limoges Bénédictins,45.836207,1.267419,19050,2,Roanne,46.039383,4.063207,11564,30614,Limoges,Roanne
Mâcon,2022-12-13 15:43:00,2022-12-13 22:44:00,Limoges Bénédictins,45.836207,1.267419,25260,4,Mâcon - Loché TGV,46.282912,4.778924,14384,39644,Limoges,Mâcon
Lyon,2022-12-13 14:56:00,2022-12-13 21:18:00,Limoges Bénédictins,45.836207,1.267419,22920,2,Lyon Part Dieu,45.760596,4.859409,11564,34484,Limoges,Lyon
Montbard,2022-12-13 13:22:00,2022-12-13 19:54:00,Limoges Bénédictins,45.836207,1.267419,23520,4,Montbard,47.618741,4.336212,5924,29444,Limoges,Montbard
Moulins,2022-12-13 14:56:00,2022-12-13 19:09:30,Limoges Bénédictins,45.836207,1.267419,15210,2,Moulins sur Allier,46.561394,3.338782,11564,26774,Limoges,Moulins
Toulouse,2022-12-13 12:00:00,2022-12-13 15:23:00,Limoges Bénédictins,45.836207,1.267419,12180,0,Toulouse Matabiau,43.611206,1.453616,1004,13184,Limoges,Toulouse
Périgueux,2022-12-13 12:56:00,2022-12-13 13:58:00,Limoges Bénédictins,45.836207,1.267419,3720,0,Périgueux,45.187408,0.707879,4364,8084,Limoges,Périgueux
Agen,2022-12-13 12:00:00,2022-12-13 15:50:30,Limoges Bénédictins,45.836207,1.267419,13830,1,Agen,44.207967,0.6208669999999999,1004,14834,Limoges,Agen
Arcachon,2022-12-13 12:56:00,2022-12-13 16:25:00,Limoges Bénédictins,45.836207,1.267419,12540,1,Arcachon,44.658967,-1.165323,4364,16904,Limoges,Arcachon
Bourges,2022-12-13 13:22:00,2022-12-13 16:55:00,Limoges Bénédictins,45.836207,1.267419,12780,1,Bourges,47.094129,2.394236,5924,18704,Limoges,Bourges
Châtellerault,2022-12-13 12:52:00,2022-12-13 15:23:00,Limoges Bénédictins,45.836207,1.267419,9060,1,Châtellerault,46.818594,0.549279,4124,13184,Limoges,Châtellerault
Tours,2022-12-13 12:52:00,2022-12-13 16:07:00,Limoges Bénédictins,45.836207,1.267419,11700,2,Tours,47.389866,0.692831,4124,15824,Limoges,Tours
Laval,2022-12-13 12:52:00,2022-12-13 18:43:30,Limoges Bénédictins,45.836207,1.267419,21090,2,Laval,48.076255,-0.760929,4124,25214,Limoges,Laval
Morlaix,2022-12-13 13:22:00,2022-12-13 22:11:30,Limoges Bénédictins,45.836207,1.267419,31770,3,Morlaix,48.57797,-3.832514,5924,37694,Limoges,Morlaix
Alençon,2022-12-13 12:52:00,2022-12-13 18:13:00,Limoges Bénédictins,45.836207,1.267419,19260,2,Alençon,48.433884,0.09853099999999999,4124,23384,Limoges,Alençon
Bayeux,2022-12-13 12:52:00,2022-12-13 20:23:30,Limoges Bénédictins,45.836207,1.267419,27090,3,Bayeux,49.269729,-0.6981000000000001,4124,31214,Limoges,Bayeux
Rouen,2022-12-13 12:52:00,2022-12-13 20:01:00,Limoges Bénédictins,45.836207,1.267419,25740,5,Rouen Rive Droite,49.448663,1.094103,4124,29864,Limoges,Rouen
Dreux,2022-12-13 12:52:00,2022-12-13 18:39:00,Limoges Bénédictins,45.836207,1.267419,20820,2,Dreux,48.731492,1.370164,4124,24944,Limoges,Dreux
Douai,2022-12-13 14:56:00,2022-12-13 21:18:00,Limoges Bénédictins,45.836207,1.267419,22920,4,Douai,50.371673,3.089958,11564,34484,Limoges,Douai
Abbeville,2022-12-13 14:56:00,2022-12-13 21:05:00,Limoges Bénédictins,45.836207,1.267419,22140,3,Abbeville,50.102175,1.824538,11564,33704,Limoges,Abbeville
Saverne,2022-12-13 12:52:00,2022-12-13 22:26:30,Limoges Bénédictins,45.836207,1.267419,34470,7,Saverne,48.744483,7.362055,4124,38594,Limoges,Saverne
Belfort,2022-12-13 14:56:00,2022-12-13 23:16:00,Limoges Bénédictins,45.836207,1.267419,30000,4,Belfort-Ville,47.633278,6.854053,11564,41564,Limoges,Belfort
Bar-le-Duc,2022-12-13 20:00:00,2022-12-14 09:55:30,Limoges Bénédictins,45.836207,1.267419,50130,4,Bar-le-Duc,48.773598,5.167053,29804,79934,Limoges,Bar-le-Duc
Sedan,2022-12-13 20:00:00,2022-12-14 10:35:00,Limoges Bénédictins,45.836207,1.267419,52500,4,Sedan,49.695024,4.930373,29804,82304,Limoges,Sedan
Narbonne,2022-12-13 12:00:00,2022-12-13 17:47:00,Limoges Bénédictins,45.836207,1.267419,20820,1,Narbonne,43.190618,3.005667,1004,21824,Limoges,Narbonne
Alès,2022-12-13 12:00:00,2022-12-13 21:11:00,Limoges Bénédictins,45.836207,1.267419,33060,2,Alès,44.127825,4.084948,1004,34064,Limoges,Alès
Lunéville,2022-12-13 12:52:00,2022-12-13 21:43:30,Limoges Bénédictins,45.836207,1.267419,31890,7,Lunéville,48.58799,6.496997,4124,36014,Limoges,Lunéville
Valence,2022-12-13 13:22:00,2022-12-13 22:32:00,Limoges Bénédictins,45.836207,1.267419,33000,2,Valence Ville,44.928081,4.893288,5924,38924,Limoges,Valence
Nancy,2022-12-13 12:52:00,2022-12-13 21:16:00,Limoges Bénédictins,45.836207,1.267419,30240,7,Nancy,48.689857,6.174579,4124,34364,Limoges,Nancy
Château-Thierry,2022-12-13 14:56:00,2022-12-13 21:25:00,Limoges Bénédictins,45.836207,1.267419,23340,5,Château-Thierry,49.03814,3.409302,11564,34904,Limoges,Château-Thierry
Nice,2022-12-13 17:00:30,2022-12-14 09:08:00,Limoges Bénédictins,45.836207,1.267419,58050,1,Nice-Ville,43.704556,7.261904,19034,77084,Limoges,Nice
Chambéry,2022-12-13 14:56:00,2022-12-13 23:12:00,Limoges Bénédictins,45.836207,1.267419,29760,3,Chambéry - Challes-les-Eaux,45.571302,5.919547,11564,41324,Limoges,Chambéry
Riom,2022-12-13 13:09:00,2022-12-13 18:29:30,Limoges Bénédictins,45.836207,1.267419,19230,2,Riom - Châtel-Guyon,45.889965,3.120498,5144,24374,Limoges,Riom
Vichy,2022-12-13 13:09:00,2022-12-13 18:57:00,Limoges Bénédictins,45.836207,1.267419,20880,2,Vichy,46.126991,3.430476,5144,26024,Limoges,Vichy
Nevers,2022-12-13 13:22:00,2022-12-13 18:09:00,Limoges Bénédictins,45.836207,1.267419,17220,1,Nevers,46.987282,3.150743,5924,23144,Limoges,Nevers
Montargis,2022-12-13 14:56:00,2022-12-13 20:56:00,Limoges Bénédictins,45.836207,1.267419,21600,3,Montargis,48.006862,2.742783,11564,33164,Limoges,Montargis
Carcassonne,2022-12-13 12:00:00,2022-12-13 17:13:30,Limoges Bénédictins,45.836207,1.267419,18810,1,Carcassonne,43.218029,2.351824,1004,19814,Limoges,Carcassonne
Châteauroux,2022-12-13 13:22:00,2022-12-13 14:48:00,Limoges Bénédictins,45.836207,1.267419,5160,0,Châteauroux,46.809812,1.699483,5924,11084,Limoges,Châteauroux
Libourne,2022-12-13 12:56:00,2022-12-13 15:05:00,Limoges Bénédictins,45.836207,1.267419,7740,0,Libourne,44.915904,-0.236359,4364,12104,Limoges,Libourne
Poitiers,2022-12-13 12:52:00,2022-12-13 14:51:30,Limoges Bénédictins,45.836207,1.267419,7170,0,Poitiers,46.582232,0.333136,4124,11294,Limoges,Poitiers
Blois,2022-12-13 12:52:00,2022-12-13 16:41:00,Limoges Bénédictins,45.836207,1.267419,13740,2,Blois - Chambord,47.585449,1.323759,4124,17864,Limoges,Blois
Saintes,2022-12-13 12:56:00,2022-12-13 17:28:30,Limoges Bénédictins,45.836207,1.267419,16350,1,Saintes,45.74874,-0.6179,4364,20714,Limoges,Saintes
Roche-sur-Yon,2022-12-13 13:22:00,2022-12-13 20:25:30,Limoges Bénédictins,45.836207,1.267419,25410,2,La Roche-sur-Yon,46.672075,-1.43566,5924,31334,Limoges,Roche-sur-Yon
Rochelle,2022-12-13 12:52:00,2022-12-13 16:59:00,Limoges Bénédictins,45.836207,1.267419,14820,1,La Rochelle,46.152705,-1.145853,4124,18944,Limoges,Rochelle
Cholet,2022-12-13 13:22:00,2022-12-13 19:07:00,Limoges Bénédictins,45.836207,1.267419,20700,2,Cholet,47.065702,-0.869897,5924,26624,Limoges,Cholet
Saint-Malo,2022-12-13 12:56:00,2022-12-13 20:30:00,Limoges Bénédictins,45.836207,1.267419,27240,3,Saint-Malo,48.646859,-2.004158,4364,31604,Limoges,Saint-Malo
Vannes,2022-12-13 12:56:00,2022-12-13 20:24:30,Limoges Bénédictins,45.836207,1.267419,26910,2,Vannes,47.665169,-2.75245,4364,31274,Limoges,Vannes
Lorient,2022-12-13 12:56:00,2022-12-13 20:51:00,Limoges Bénédictins,45.836207,1.267419,28500,2,Lorient,47.755597,-3.366221,4364,32864,Limoges,Lorient
Rennes,2022-12-13 12:52:00,2022-12-13 19:11:00,Limoges Bénédictins,45.836207,1.267419,22740,2,Rennes,48.103517,-1.672744,4124,26864,Limoges,Rennes
Évreux,2022-12-13 12:52:00,2022-12-13 19:48:30,Limoges Bénédictins,45.836207,1.267419,24990,3,Évreux Normandie,49.018748,1.149629,4124,29114,Limoges,Évreux
Valenciennes,2022-12-13 14:56:00,2022-12-13 21:40:00,Limoges Bénédictins,45.836207,1.267419,24240,4,Valenciennes,50.363187,3.517124,11564,35804,Limoges,Valenciennes
Béthune,2022-12-13 14:56:00,2022-12-13 21:45:00,Limoges Bénédictins,45.836207,1.267419,24540,4,Béthune,50.521454,2.640509,11564,36104,Limoges,Béthune
Amiens,2022-12-13 14:56:00,2022-12-13 20:37:00,Limoges Bénédictins,45.836207,1.267419,20460,3,Amiens,49.890584,2.308277,11564,32024,Limoges,Amiens
Clermont,2022-12-13 14:56:00,2022-12-13 20:42:00,Limoges Bénédictins,45.836207,1.267419,20760,3,Clermont de l'Oise,49.385278,2.417663,11564,32324,Limoges,Clermont
Dunkerque,2022-12-13 14:56:00,2022-12-13 22:42:00,Limoges Bénédictins,45.836207,1.267419,27960,3,Dunkerque,51.03041,2.368991,11564,39524,Limoges,Dunkerque
Soissons,2022-12-13 14:56:00,2022-12-13 20:38:00,Limoges Bénédictins,45.836207,1.267419,20520,3,Soissons,49.369226,3.33809,11564,32084,Limoges,Soissons
Strasbourg,2022-12-13 13:22:00,2022-12-13 22:25:00,Limoges Bénédictins,45.836207,1.267419,32580,6,Strasbourg,48.584532,7.734793,5924,38504,Limoges,Strasbourg
Vitry-le-François,2022-12-13 20:00:00,2022-12-14 08:40:00,Limoges Bénédictins,45.836207,1.267419,45600,4,Vitry-le-François,48.717913,4.587515,29804,75404,Limoges,Vitry-le-François
Reims,2022-12-13 14:56:00,2022-12-13 21:44:00,Limoges Bénédictins,45.836207,1.267419,24480,5,Reims,49.259602,4.02392,11564,36044,Limoges,Reims
Saint-Dié-des-Vosges,2022-12-13 12:52:00,2022-12-13 22:58:00,Limoges Bénédictins,45.836207,1.267419,36360,8,Saint-Dié-des-Vosges,48.282043,6.948516,4124,40484,Limoges,Saint-Dié-des-Vosges
Troyes,2022-12-13 14:56:00,2022-12-13 22:09:00,Limoges Bénédictins,45.836207,1.267419,25980,5,Troyes,48.296069,4.065281,11564,37544,Limoges,Troyes
Perpignan,2022-12-13 12:00:00,2022-12-13 18:48:30,Limoges Bénédictins,45.836207,1.267419,24510,2,Perpignan,42.696096,2.879355,1004,25514,Limoges,Perpignan
Béziers,2022-12-13 12:00:00,2022-12-13 18:22:00,Limoges Bénédictins,45.836207,1.267419,22920,2,Béziers,43.336295,3.218895,1004,23924,Limoges,Béziers
Arles,2022-12-13 12:00:00,2022-12-13 21:12:30,Limoges Bénédictins,45.836207,1.267419,33150,3,Arles,43.684863,4.632105,1004,34154,Limoges,Arles
Dax,2022-12-13 12:56:00,2022-12-13 17:28:00,Limoges Bénédictins,45.836207,1.267419,16320,1,Dax,43.720472,-1.050301,4364,20684,Limoges,Dax
Montluçon,2022-12-13 18:09:00,2022-12-13 20:16:00,Limoges Bénédictins,45.836207,1.267419,7620,0,Montluçon,46.338101,2.596159,23144,30764,Limoges,Montluçon
Albi,2022-12-13 12:00:00,2022-12-13 17:44:00,Limoges Bénédictins,45.836207,1.267419,20640,1,Albi Ville,43.92238,2.137958,1004,21644,Limoges,Albi
Marmande,2022-12-13 12:56:00,2022-12-13 16:19:00,Limoges Bénédictins,45.836207,1.267419,12180,1,Marmande,44.503071,0.168091,4364,16544,Limoges,Marmande
Vierzon,2022-12-13 13:22:00,2022-12-13 15:27:00,Limoges Bénédictins,45.836207,1.267419,7500,0,Vierzon,47.226474,2.059869,5924,13424,Limoges,Vierzon
Vendôme,2022-12-13 12:52:00,2022-12-13 17:37:00,Limoges Bénédictins,45.836207,1.267419,17100,2,Vendôme,47.801959,1.068219,4124,21224,Limoges,Vendôme
Orléans,2022-12-13 16:17:00,2022-12-13 19:30:00,Limoges Bénédictins,45.836207,1.267419,11580,0,Orléans,47.907891,1.904242,16424,28004,Limoges,Orléans
Saumur,2022-12-13 13:22:00,2022-12-13 17:29:30,Limoges Bénédictins,45.836207,1.267419,14850,1,Saumur,47.268994,-0.07140299999999999,5924,20774,Limoges,Saumur
Sables-d'Olonne,2022-12-13 13:22:00,2022-12-13 21:32:00,Limoges Bénédictins,45.836207,1.267419,29400,2,Les Sables-d'Olonne,46.500032,-1.781116,5924,35324,Limoges,Sables-d'Olonne
Nantes,2022-12-13 13:22:00,2022-12-13 18:46:00,Limoges Bénédictins,45.836207,1.267419,19440,1,Nantes,47.217491,-1.542077,5924,25364,Limoges,Nantes
Guingamp,2022-12-13 12:56:00,2022-12-13 20:42:00,Limoges Bénédictins,45.836207,1.267419,27960,3,Guingamp,48.555659,-3.143343,4364,32324,Limoges,Guingamp
Saint-Brieuc,2022-12-13 12:56:00,2022-12-13 20:16:30,Limoges Bénédictins,45.836207,1.267419,26430,2,Saint-Brieuc,48.50758,-2.765,4364,30794,Limoges,Saint-Brieuc
Redon,2022-12-13 13:22:00,2022-12-13 20:11:00,Limoges Bénédictins,45.836207,1.267419,24540,2,Redon,47.652004,-2.08777,5924,30464,Limoges,Redon
Saint-Lô,2022-12-13 12:52:00,2022-12-13 21:11:00,Limoges Bénédictins,45.836207,1.267419,29940,4,Saint-Lô,49.116975,-1.099525,4124,34064,Limoges,Saint-Lô
Caen,2022-12-13 12:52:00,2022-12-13 19:28:00,Limoges Bénédictins,45.836207,1.267419,23760,2,Caen,49.176354,-0.347613,4124,27884,Limoges,Caen
Havre,2022-12-13 14:56:00,2022-12-13 21:48:30,Limoges Bénédictins,45.836207,1.267419,24750,4,Le Havre,49.492624,0.124644,11564,36314,Limoges,Havre
Boulogne-sur-Mer,2022-12-13 14:56:00,2022-12-13 21:56:00,Limoges Bénédictins,45.836207,1.267419,25200,3,Boulogne sur Mer,50.715613,1.609714,11564,36764,Limoges,Boulogne-sur-Mer
Calais,2022-12-13 14:56:00,2022-12-13 22:30:00,Limoges Bénédictins,45.836207,1.267419,27240,4,Calais Ville,50.953466,1.850885,11564,38804,Limoges,Calais
Beauvais,2022-12-13 14:56:00,2022-12-13 20:47:30,Limoges Bénédictins,45.836207,1.267419,21090,3,Beauvais,49.426522,2.088609,11564,32654,Limoges,Beauvais
Mulhouse,2022-12-13 14:56:00,2022-12-13 23:20:00,Limoges Bénédictins,45.836207,1.267419,30240,3,Mulhouse,47.742691,7.34316,11564,41804,Limoges,Mulhouse
Châlons-en-Champagne,2022-12-13 15:43:00,2022-12-13 23:15:00,Limoges Bénédictins,45.836207,1.267419,27120,5,Châlons-en-Champagne,48.955252,4.348656,14384,41504,Limoges,Châlons-en-Champagne
Charleville-Mézières,2022-12-13 14:56:00,2022-12-13 22:55:30,Limoges Bénédictins,45.836207,1.267419,28770,6,Charleville-Mézières,49.76763,4.724344,11564,40334,Limoges,Charleville-Mézières
Épinal,2022-12-13 12:52:00,2022-12-13 23:18:00,Limoges Bénédictins,45.836207,1.267419,37560,8,Épinal,48.178005,6.441787,4124,41684,Limoges,Épinal
Montpellier,2022-12-13 12:00:00,2022-12-13 19:09:00,Limoges Bénédictins,45.836207,1.267419,25740,2,Montpellier Saint-Roch,43.604738,3.880674,1004,26744,Limoges,Montpellier
Annecy,2022-12-13 12:52:00,2022-12-13 22:30:00,Limoges Bénédictins,45.836207,1.267419,34680,5,Annecy,45.902047,6.121826,4124,38804,Limoges,Annecy
Saint-Étienne,2022-12-13 13:09:00,2022-12-13 21:05:00,Limoges Bénédictins,45.836207,1.267419,28560,3,St-Etienne-Châtcrx. G Routière,45.442658,4.401156,5144,33704,Limoges,Saint-Étienne
Beaune,2022-12-13 14:56:00,2022-12-13 21:42:30,Limoges Bénédictins,45.836207,1.267419,24390,3,Beaune,47.023014,4.848423,11564,35954,Limoges,Beaune
Dole,2022-12-13 14:56:00,2022-12-13 22:39:30,Limoges Bénédictins,45.836207,1.267419,27810,4,Dole,47.09615,5.48806,11564,39374,Limoges,Dole
Bayonne,2022-12-13 12:56:00,2022-12-13 18:26:30,Limoges Bénédictins,45.836207,1.267419,19830,2,Bayonne,43.496793,-1.470368,4364,24194,Limoges,Bayonne
Pau,2022-12-13 12:00:00,2022-12-13 18:22:00,Limoges Bénédictins,45.836207,1.267419,22920,1,Pau,43.291711,-0.369675,1004,23924,Limoges,Pau
Montauban,2022-12-13 12:00:00,2022-12-13 14:55:00,Limoges Bénédictins,45.836207,1.267419,10500,0,Montauban Ville Bourbon,44.01444,1.341499,1004,11504,Limoges,Montauban
Brive-la-Gaillarde,2022-12-13 12:00:00,2022-12-13 13:05:00,Limoges Bénédictins,45.836207,1.267419,3900,0,Brive-la-Gaillarde,45.152601,1.528634,1004,4904,Limoges,Brive-la-Gaillarde
Bordeaux,2022-12-13 12:56:00,2022-12-13 15:31:00,Limoges Bénédictins,45.836207,1.267419,9300,0,Bordeaux Saint-Jean,44.825873,-0.556697,4364,13664,Limoges,Bordeaux
Niort,2022-12-13 12:52:00,2022-12-13 16:13:00,Limoges Bénédictins,45.836207,1.267419,12060,1,Niort,46.319491,-0.454639,4124,16184,Limoges,Niort
Lannion,2022-12-13 12:56:00,2022-12-13 21:13:00,Limoges Bénédictins,45.836207,1.267419,29820,3,Lannion,48.727638,-3.460353,4364,34184,Limoges,Lannion
Argentan,2022-12-13 12:52:00,2022-12-13 18:43:00,Limoges Bénédictins,45.836207,1.267419,21060,2,Argentan,48.738545,-0.025291,4124,25184,Limoges,Argentan
Bernay,2022-12-13 12:52:00,2022-12-13 19:48:30,Limoges Bénédictins,45.836207,1.267419,24990,3,Bernay,49.087116,0.595688,4124,29114,Limoges,Bernay
Dieppe,2022-12-13 14:56:00,2022-12-13 22:10:00,Limoges Bénédictins,45.836207,1.267419,26040,5,Dieppe,49.921788,1.081133,11564,37604,Limoges,Dieppe
